"Project","Decompiler","Class","isDecompilable","distanceToOriginal","isRecompilable","passTests"
"Bukkit","Krakatau","org/bukkit/conversations/ConversationAbandonedEvent",TRUE,12,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/conversations/StringPrompt",TRUE,4,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/conversations/PlayerNamePrompt",TRUE,15,TRUE,NA
"Bukkit","Krakatau","org/bukkit/conversations/ConversationContext",TRUE,13,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/conversations/ExactMatchConversationCanceller",TRUE,12,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/conversations/MessagePrompt",TRUE,7,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/conversations/Prompt",TRUE,5,FALSE,NA
"Bukkit","Krakatau","org/bukkit/conversations/ConversationCanceller",TRUE,3,TRUE,NA
"Bukkit","Krakatau","org/bukkit/conversations/NullConversationPrefix",TRUE,4,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/conversations/PluginNameConversationPrefix",TRUE,25,TRUE,NA
"Bukkit","Krakatau","org/bukkit/conversations/ConversationPrefix",TRUE,2,TRUE,NA
"Bukkit","Krakatau","org/bukkit/conversations/ConversationAbandonedListener",TRUE,2,TRUE,NA
"Bukkit","Krakatau","org/bukkit/conversations/BooleanPrompt",TRUE,51,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/conversations/Conversation",TRUE,264,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/conversations/NumericPrompt",TRUE,77,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/conversations/ConversationFactory",TRUE,151,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/conversations/ManuallyAbandonedConversationCanceller",TRUE,12,FALSE,NA
"Bukkit","Krakatau","org/bukkit/conversations/Conversable",TRUE,5,TRUE,NA
"Bukkit","Krakatau","org/bukkit/conversations/RegexPrompt",TRUE,6,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/conversations/InactivityConversationCanceller",TRUE,105,FALSE,NA
"Bukkit","Krakatau","org/bukkit/conversations/ValidatingPrompt",TRUE,43,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/Achievement",TRUE,853,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/World",TRUE,184,FALSE,NA
"Bukkit","Krakatau","org/bukkit/EntityEffect",TRUE,472,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/Effect",TRUE,586,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/Server",TRUE,26,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/world/WorldUnloadEvent",TRUE,11,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/ChunkEvent",TRUE,5,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/PortalCreateEvent",TRUE,53,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/world/WorldInitEvent",TRUE,11,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/WorldEvent",TRUE,5,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/WorldSaveEvent",TRUE,11,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/SpawnChangeEvent",TRUE,24,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/ChunkPopulateEvent",TRUE,11,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/StructureGrowEvent",TRUE,50,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/WorldLoadEvent",TRUE,11,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/ChunkUnloadEvent",TRUE,29,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/world/ChunkLoadEvent",TRUE,23,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/weather/LightningStrikeEvent",TRUE,30,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/weather/WeatherChangeEvent",TRUE,30,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/weather/ThunderChangeEvent",TRUE,30,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/weather/WeatherEvent",TRUE,8,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleExitEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleBlockCollisionEvent",TRUE,22,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleDestroyEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleUpdateEvent",TRUE,10,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleDamageEvent",TRUE,53,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleEvent",TRUE,4,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleEnterEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleEntityCollisionEvent",TRUE,66,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleMoveEvent",TRUE,28,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleCollisionEvent",TRUE,1,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/vehicle/VehicleCreateEvent",TRUE,10,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/hanging/HangingBreakByEntityEvent",TRUE,5,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/hanging/HangingBreakEvent",TRUE,60,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/hanging/HangingEvent",TRUE,4,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/hanging/HangingPlaceEvent",TRUE,36,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/painting/PaintingBreakEvent",TRUE,65,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/painting/PaintingBreakByEntityEvent",TRUE,8,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/painting/PaintingEvent",TRUE,7,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/painting/PaintingPlaceEvent",TRUE,40,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/Cancellable",TRUE,1,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/Event",TRUE,36,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/event/EventPriority",TRUE,207,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/FurnaceSmeltEvent",TRUE,34,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryOpenEvent",TRUE,23,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/FurnaceBurnEvent",TRUE,34,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryClickEvent",TRUE,127,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryType",TRUE,466,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryPickupItemEvent",TRUE,31,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryMoveItemEvent",TRUE,45,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryDragEvent",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/PrepareItemCraftEvent",TRUE,25,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/DragType",TRUE,99,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/BrewEvent",TRUE,24,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/CraftItemEvent",TRUE,17,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/ClickType",TRUE,555,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/FurnaceExtractEvent",TRUE,10,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryCreativeEvent",TRUE,4,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryAction",TRUE,456,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryCloseEvent",TRUE,11,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/inventory/InventoryInteractEvent",TRUE,25,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/EventHandler",TRUE,31,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/RemoteServerCommandEvent",TRUE,11,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/ServerEvent",TRUE,3,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/ServiceEvent",TRUE,4,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/PluginDisableEvent",TRUE,10,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/ServiceRegisterEvent",TRUE,9,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/PluginEnableEvent",TRUE,10,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/ServiceUnregisterEvent",TRUE,9,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/MapInitializeEvent",TRUE,21,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/ServerCommandEvent",TRUE,25,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/ServerListPingEvent",TRUE,76,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/server/PluginEvent",TRUE,4,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/Listener",TRUE,1,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityPortalExitEvent",TRUE,16,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/CreatureSpawnEvent",TRUE,206,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityTeleportEvent",TRUE,31,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/ItemDespawnEvent",TRUE,34,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/ProjectileHitEvent",TRUE,17,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityCombustByBlockEvent",TRUE,6,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityTameEvent",TRUE,37,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/SheepRegrowWoolEvent",TRUE,26,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityCreatePortalEvent",TRUE,51,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityTargetEvent",TRUE,118,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/PlayerLeashEntityEvent",TRUE,33,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/ProjectileLaunchEvent",TRUE,29,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/PlayerDeathEvent",TRUE,103,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityRegainHealthEvent",TRUE,102,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityTargetLivingEntityEvent",TRUE,35,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityShootBowEvent",TRUE,50,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/CreeperPowerEvent",TRUE,59,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityBreakDoorEvent",TRUE,8,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityDeathEvent",TRUE,38,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityUnleashEvent",TRUE,47,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/HorseJumpEvent",TRUE,33,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityEvent",TRUE,10,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityInteractEvent",TRUE,29,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityPortalEnterEvent",TRUE,23,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/PotionSplashEvent",TRUE,66,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/ExplosionPrimeEvent",TRUE,31,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityCombustEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/ExpBottleEvent",TRUE,41,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityDamageByEntityEvent",TRUE,21,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityExplodeEvent",TRUE,35,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/SlimeSplitEvent",TRUE,35,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityPortalEvent",TRUE,35,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/SheepDyeWoolEvent",TRUE,34,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityCombustByEntityEvent",TRUE,6,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityChangeBlockEvent",TRUE,56,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/PigZapEvent",TRUE,35,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityDamageByBlockEvent",TRUE,21,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/FoodLevelChangeEvent",TRUE,40,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/ItemSpawnEvent",TRUE,31,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/entity/EntityDamageEvent",FALSE,NA,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/event/enchantment/PrepareItemEnchantEvent",TRUE,44,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/enchantment/EnchantItemEvent",TRUE,50,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockFadeEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockExpEvent",TRUE,11,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/event/block/NotePlayEvent",TRUE,41,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockFormEvent",TRUE,11,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockPhysicsEvent",TRUE,37,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/SignChangeEvent",TRUE,45,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockGrowEvent",TRUE,22,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockPlaceEvent",TRUE,45,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/Action",TRUE,162,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockFromToEvent",TRUE,46,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/LeavesDecayEvent",TRUE,28,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockEvent",TRUE,7,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/event/block/BlockBreakEvent",TRUE,8,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/event/block/BlockDamageEvent",TRUE,36,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/EntityBlockFormEvent",TRUE,6,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockRedstoneEvent",TRUE,27,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockIgniteEvent",TRUE,111,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockPistonEvent",TRUE,7,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockSpreadEvent",TRUE,23,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockMultiPlaceEvent",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockCanBuildEvent",TRUE,36,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockPistonExtendEvent",TRUE,43,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockPistonRetractEvent",TRUE,17,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockBurnEvent",TRUE,22,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/block/BlockDispenseEvent",TRUE,40,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/HandlerList",TRUE,728,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/event/EventException",TRUE,13,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerShearEntityEvent",TRUE,25,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerChangedWorldEvent",TRUE,23,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerBucketEvent",TRUE,28,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/AsyncPlayerPreLoginEvent",TRUE,116,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerCommandPreprocessEvent",TRUE,110,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerToggleFlightEvent",TRUE,32,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerDropItemEvent",TRUE,32,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerBedEnterEvent",TRUE,31,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/AsyncPlayerChatEvent",TRUE,82,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerPickupItemEvent",TRUE,37,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerExpChangeEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerKickEvent",TRUE,39,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerInteractEntityEvent",TRUE,29,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerUnregisterChannelEvent",TRUE,2,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerFishEvent",TRUE,87,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerTeleportEvent",TRUE,76,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerToggleSneakEvent",TRUE,32,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerPreLoginEvent",TRUE,90,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerUnleashEntityEvent",TRUE,14,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerLevelChangeEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerItemBreakEvent",TRUE,22,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerBucketFillEvent",TRUE,15,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerItemHeldEvent",TRUE,37,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerLoginEvent",TRUE,105,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerRespawnEvent",TRUE,14,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerQuitEvent",TRUE,23,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerInteractEvent",TRUE,90,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/event/player/PlayerBedLeaveEvent",TRUE,22,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerPortalEvent",TRUE,70,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerStatisticIncrementEvent",TRUE,65,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerEggThrowEvent",TRUE,47,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerChatTabCompleteEvent",TRUE,31,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/event/player/PlayerGameModeChangeEvent",TRUE,26,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerMoveEvent",TRUE,41,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/event/player/PlayerBucketEmptyEvent",TRUE,15,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerEditBookEvent",TRUE,67,FALSE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerChatEvent",TRUE,77,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerInventoryEvent",TRUE,23,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerAchievementAwardedEvent",TRUE,31,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerAnimationEvent",TRUE,31,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerEvent",TRUE,11,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/event/player/PlayerToggleSprintEvent",TRUE,32,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerJoinEvent",TRUE,23,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerChannelEvent",TRUE,22,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerVelocityEvent",TRUE,32,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerItemConsumeEvent",TRUE,22,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerRegisterChannelEvent",TRUE,2,TRUE,NA
"Bukkit","Krakatau","org/bukkit/event/player/PlayerAnimationType",TRUE,77,FALSE,NA
"Bukkit","Krakatau","org/bukkit/CoalType",TRUE,192,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/SkullType",TRUE,162,FALSE,NA
"Bukkit","Krakatau","org/bukkit/GrassSpecies",TRUE,216,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/GameMode",TRUE,196,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/DyeColor",FALSE,NA,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/help/HelpTopicComparator",TRUE,63,FALSE,NA
"Bukkit","Krakatau","org/bukkit/help/HelpTopic",TRUE,32,TRUE,NA
"Bukkit","Krakatau","org/bukkit/help/IndexHelpTopic",TRUE,104,TRUE,NA
"Bukkit","Krakatau","org/bukkit/help/HelpTopicFactory",TRUE,4,TRUE,NA
"Bukkit","Krakatau","org/bukkit/help/GenericCommandHelpTopic",TRUE,63,TRUE,NA
"Bukkit","Krakatau","org/bukkit/help/HelpMap",TRUE,3,TRUE,NA
"Bukkit","Krakatau","org/bukkit/WorldType",TRUE,224,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/BanEntry",TRUE,1,TRUE,NA
"Bukkit","Krakatau","org/bukkit/SandstoneType",TRUE,216,FALSE,NA
"Bukkit","Krakatau","org/bukkit/scheduler/BukkitWorker",TRUE,1,TRUE,NA
"Bukkit","Krakatau","org/bukkit/scheduler/BukkitRunnable",TRUE,88,TRUE,NA
"Bukkit","Krakatau","org/bukkit/scheduler/BukkitTask",TRUE,1,TRUE,NA
"Bukkit","Krakatau","org/bukkit/scheduler/BukkitScheduler",TRUE,132,TRUE,NA
"Bukkit","Krakatau","org/bukkit/Material",TRUE,10367,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/TreeType",TRUE,393,FALSE,NA
"Bukkit","Krakatau","org/bukkit/permissions/ServerOperator",TRUE,1,TRUE,NA
"Bukkit","Krakatau","org/bukkit/permissions/PermissionAttachmentInfo",TRUE,17,TRUE,NA
"Bukkit","Krakatau","org/bukkit/permissions/Permission",TRUE,353,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/permissions/PermissionRemovedExecutor",TRUE,2,TRUE,NA
"Bukkit","Krakatau","org/bukkit/permissions/Permissible",TRUE,4,TRUE,NA
"Bukkit","Krakatau","org/bukkit/permissions/PermissionDefault",TRUE,347,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/permissions/PermissionAttachment",TRUE,86,TRUE,NA
"Bukkit","Krakatau","org/bukkit/permissions/PermissibleBase",TRUE,547,FALSE,NA
"Bukkit","Krakatau","org/bukkit/generator/BlockPopulator",TRUE,5,TRUE,NA
"Bukkit","Krakatau","org/bukkit/generator/ChunkGenerator",TRUE,144,FALSE,NA
"Bukkit","Krakatau","org/bukkit/BanList",TRUE,19,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/CommandMap",TRUE,7,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/FormattedCommandAlias",TRUE,348,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/MultipleCommandAlias",TRUE,55,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/TabExecutor",TRUE,1,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/PluginCommand",TRUE,227,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/KickCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/KillCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/WhitelistCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/SaveOffCommand",FALSE,NA,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/command/defaults/DifficultyCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/BukkitCommand",TRUE,0,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/command/defaults/ExpCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/VersionCommand",FALSE,NA,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/command/defaults/PlaySoundCommand",TRUE,215,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/SpawnpointCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/EnchantCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/PluginsCommand",TRUE,84,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/command/defaults/GiveCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/StopCommand",FALSE,NA,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/command/defaults/PardonCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/OpCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/BanListCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/GameModeCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/HelpCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/GameRuleCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/SaveOnCommand",FALSE,NA,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/command/defaults/SeedCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/SaveCommand",FALSE,NA,FALSE,FALSE
"Bukkit","Krakatau","org/bukkit/command/defaults/TestForCommand",TRUE,31,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/ClearCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/DeopCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/MeCommand",TRUE,58,TRUE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/TeleportCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/BanIpCommand",FALSE,NA,FALSE,NA
"Bukkit","Krakatau","org/bukkit/command/defaults/VanillaCommand",TRUE,108,TRUE,TRUE
"Bukkit","Krakatau","org/bukkit/command/defaults/ReloadCommand",TRUE,26,FALSE,FALSE
